V_app,L,k_fac,dT_max,Pin
0.028275862,0.004724138,0.8,49.96344736,17.25745293
0.1,0.004413793,0.8,122.6871813,287.6248626
0.031034483,0.004724138,0.8,49.97314941,20.8719374
0.033793103,0.004724138,0.8,49.9835282,24.85523632
0.036551724,0.004724138,0.8,49.9945525,29.21623926
0.039310345,0.004724138,0.8,50.08631227,33.96467866
0.042068966,0.004724138,0.8,50.67501201,39.11115184
0.044827586,0.004724138,0.8,51.73144369,44.66714409
0.047586207,0.004724138,0.8,53.17814251,50.64505498
0.050344828,0.004724138,0.8,54.96032052,57.05822565
0.053103448,0.004724138,0.8,57.03749905,63.92096869
0.055862069,0.004724138,0.8,59.37932507,71.24860032
0.05862069,0.004724138,0.8,61.9629912,79.05747395
0.06137931,0.004724138,0.8,64.77063044,87.3650171
0.064137931,0.004724138,0.8,67.78775194,96.18977056
0.066896552,0.004724138,0.8,71.00319928,105.5514292
0.069655172,0.004724138,0.8,74.40725552,115.4708866
0.072413793,0.004724138,0.8,77.99264848,125.9702815
0.075172414,0.004724138,0.8,81.75223828,137.0730471
0.077931034,0.004724138,0.8,85.68041706,148.8039638
0.080689655,0.004724138,0.8,89.77257985,161.189214
0.083448276,0.004724138,0.8,94.02428936,174.2564406
0.086206897,0.004724138,0.8,98.43126358,188.034809
0.088965517,0.004724138,0.8,102.9911451,202.5550724
0.091724138,0.004724138,0.8,107.6985042,217.8496405
0.02,0.005034483,0.8,49.94259124,8.023161925
0.022758621,0.005034483,0.8,49.94959037,10.41900652
0.094482759,0.004724138,0.8,112.5529635,233.9526527
0.025517241,0.005034483,0.8,49.9573202,13.14047398
0.097241379,0.004724138,0.8,117.5497492,250.9000533
0.028275862,0.005034483,0.8,49.96574702,16.19363777
0.1,0.004724138,0.8,122.6867185,268.7296727
0.031034483,0.005034483,0.8,49.97483867,19.58531174
0.033793103,0.005034483,0.8,49.98456449,23.32306506
0.036551724,0.005034483,0.8,49.9948952,27.41523934
0.039310345,0.005034483,0.8,50.08631973,31.87096705
0.042068966,0.005034483,0.8,50.67502569,36.70019226
0.044827586,0.005034483,0.8,51.73135981,41.91369227
0.047586207,0.005034483,0.8,53.17821222,47.52310228
0.050344828,0.005034483,0.8,54.9603496,53.54094101
0.053103448,0.005034483,0.8,57.03746096,59.98063876
0.055862069,0.005034483,0.8,59.37923329,66.85656739
0.05862069,0.005034483,0.8,61.9628053,74.18407257
0.06137931,0.005034483,0.8,64.77032331,81.97950732
0.064137931,0.005034483,0.8,67.78769115,90.26026925
0.066896552,0.005034483,0.8,71.00289536,99.04483938
0.069655172,0.005034483,0.8,74.40706972,108.3528226
0.072413793,0.005034483,0.8,77.99252975,118.2049935
0.075172414,0.005034483,0.8,81.75218792,128.6233403
0.077931034,0.005034483,0.8,85.68051651,139.6311156
0.080689655,0.005034483,0.8,89.77260558,151.2528876
0.083448276,0.005034483,0.8,94.02390039,163.5145949
0.086206897,0.005034483,0.8,98.431088,176.4436045
0.088965517,0.005034483,0.8,102.9906314,190.0687736
0.091724138,0.005034483,0.8,107.6989594,204.4205132
0.02,0.005344828,0.8,49.94598927,7.557301001
0.022758621,0.005344828,0.8,49.95257411,9.814032097
0.094482759,0.005034483,0.8,112.5520624,219.5308579
0.025517241,0.005344828,0.8,49.95984641,12.37747895
0.028275862,0.005344828,0.8,49.96777444,15.25336237
0.097241379,0.005034483,0.8,117.5493381,235.4335351
0.1,0.005034483,0.8,122.6865179,252.1640422
0.031034483,0.005344828,0.8,49.97632796,18.44810057
0.033793103,0.005344828,0.8,49.9854781,21.96882324
0.036551724,0.005344828,0.8,49.99519733,25.82338761
0.039310345,0.005344828,0.8,50.08632121,30.02039591
0.042068966,0.005344828,0.8,50.67503186,34.56921479
0.044827586,0.005344828,0.8,51.73137057,39.47999579
0.047586207,0.005344828,0.8,53.17817274,44.76369848
0.050344828,0.005344828,0.8,54.9601698,50.43211471
0.053103448,0.005344828,0.8,57.03742122,56.49789492
0.055862069,0.005344828,0.8,59.37933092,62.97457645
0.05862069,0.005344828,0.8,61.96287565,69.87661393
0.06137931,0.005344828,0.8,64.77048878,77.21941077
0.064137931,0.005344828,0.8,67.78764033,85.01935436
0.066896552,0.005344828,0.8,71.00295545,93.29385256
0.069655172,0.005344828,0.8,74.40723289,102.061372
0.072413793,0.005344828,0.8,77.99242659,111.3414804
0.075172414,0.005344828,0.8,81.75197342,121.1548895
0.077931034,0.005344828,0.8,85.680336,131.5235014
0.080689655,0.005344828,0.8,89.77267801,142.470458
0.083448276,0.005344828,0.8,94.02398158,154.020191
0.086206897,0.005344828,0.8,98.43114101,166.1984783
0.088965517,0.005344828,0.8,102.9902986,179.0325012
0.091724138,0.005344828,0.8,107.6983685,192.550904
0.02,0.005655172,0.8,49.94885709,7.142571138
0.094482759,0.005344828,0.8,112.5525175,206.7838612
0.022758621,0.005655172,0.8,49.9550923,9.275457278
0.025517241,0.005655172,0.8,49.96197845,11.69822723
0.097241379,0.005344828,0.8,117.5484861,221.7631411
0.028275862,0.005655172,0.8,49.96948553,14.41628786
0.1,0.005344828,0.8,122.6862023,237.5221792
0.031034483,0.005655172,0.8,49.97758487,17.43570517
0.033793103,0.005655172,0.8,49.98624916,20.76321758
0.036551724,0.005655172,0.8,49.99545233,24.40625115
0.039310345,0.005655172,0.8,50.08632132,28.37293601
0.042068966,0.005655172,0.8,50.67495836,32.67212482
0.044827586,0.005655172,0.8,51.73134004,37.31341199
0.047586207,0.005655172,0.8,53.17818797,42.30715567
0.050344828,0.005655172,0.8,54.96020451,47.66450056
0.053103448,0.005655172,0.8,57.0373863,53.39740289
0.055862069,0.005655172,0.8,59.37920797,59.51865706
0.05862069,0.005655172,0.8,61.96280328,66.04192444
0.06137931,0.005655172,0.8,64.77033394,72.98176303
0.064137931,0.005655172,0.8,67.78745407,80.35366107
0.066896552,0.005655172,0.8,71.00285132,88.17407087
0.069655172,0.005655172,0.8,74.40707188,96.46044565
0.072413793,0.005655172,0.8,77.99219207,105.2312792
0.075172414,0.005655172,0.8,81.75200613,114.5061465
0.077931034,0.005655172,0.8,85.68029363,124.3057476
0.080689655,0.005655172,0.8,89.77254132,134.6519541
0.083448276,0.005655172,0.8,94.02410356,145.5678573
0.086206897,0.005655172,0.8,98.43138161,157.0778197
0.088965517,0.005655172,0.8,102.990443,169.2075309
0.02,0.005965517,0.8,49.95157138,6.770992352
0.091724138,0.005655172,0.8,107.6984585,181.9840629
0.022758621,0.005965517,0.8,49.95747566,8.792919135
0.094482759,0.005655172,0.8,112.5523376,195.4359335
0.025517241,0.005965517,0.8,49.96399635,11.08964909
0.097241379,0.005655172,0.8,117.5487144,209.5931675
0.028275862,0.005965517,0.8,49.971105,13.66630779
0.1,0.005655172,0.8,122.685942,224.4873651
0.031034483,0.005965517,0.8,49.97877449,16.52864567
0.033793103,0.005965517,0.8,49.98697894,19.68305062
0.036551724,0.005965517,0.8,49.99569367,23.13656235
0.039310345,0.005965517,0.8,50.0863134,26.89688805
0.042068966,0.005965517,0.8,50.67500956,30.97241982
0.044827586,0.005965517,0.8,51.73134796,35.37225296
0.047586207,0.005965517,0.8,53.17811783,40.10620683
0.050344828,0.005965517,0.8,54.96028718,45.18484608
0.053103448,0.005965517,0.8,57.03737462,50.61950519
0.055862069,0.005965517,0.8,59.37927306,56.42231286
0.05862069,0.005965517,0.8,61.96280968,62.60621971
0.06137931,0.005965517,0.8,64.77043994,69.18502639
0.064137931,0.005965517,0.8,67.78742162,76.17341535
0.066896552,0.005965517,0.8,71.0029399,83.58698294
0.069655172,0.005965517,0.8,74.40711537,91.44227437
0.072413793,0.005965517,0.8,77.99218267,99.75682121
0.075172414,0.005965517,0.8,81.75187205,108.5491801
0.077931034,0.005965517,0.8,85.68014919,117.8389741
0.080689655,0.005965517,0.8,89.77242504,127.6469367
0.083448276,0.005965517,0.8,94.02387889,137.9949579
0.086206897,0.005965517,0.8,98.43122689,148.9061325
0.088965517,0.005965517,0.8,102.9900201,160.4048134
0.091724138,0.005965517,0.8,107.6981787,172.5166641
0.02,0.006275862,0.8,49.95401207,6.436163108
0.022758621,0.006275862,0.8,49.9596188,8.358104532
0.094482759,0.005965517,0.8,112.5517847,185.2687183
0.025517241,0.006275862,0.8,49.96581086,10.54125997
0.097241379,0.005965517,0.8,117.5484899,198.6894386
0.1,0.005965517,0.8,122.6858297,212.8087805
0.028275862,0.006275862,0.8,49.97256125,12.99050154
0.033793103,0.006275862,0.8,49.98763517,18.70971329
0.031034483,0.006275862,0.8,49.97984421,15.71129532
0.036551724,0.006275862,0.8,49.99591069,21.99244709
0.039310345,0.006275862,0.8,50.0863039,25.56682274
0.042068966,0.006275862,0.8,50.67499104,29.44081739
0.044827586,0.006275862,0.8,51.73135762,33.62307665
0.047586207,0.006275862,0.8,53.17813917,38.12293397
0.050344828,0.006275862,0.8,54.9602074,42.95043195
0.053103448,0.006275862,0.8,57.03735821,48.11634429
0.055862069,0.006275862,0.8,59.37917869,53.6322002
0.05862069,0.006275862,0.8,61.96287033,59.51030946
0.06137931,0.006275862,0.8,64.77028915,65.76379083
0.064137931,0.006275862,0.8,67.78739432,72.40660019
0.066896552,0.006275862,0.8,71.00275674,79.4535627
0.069655172,0.006275862,0.8,74.40692112,86.92040567
0.072413793,0.006275862,0.8,77.99216907,94.82379294
0.075172414,0.006275862,0.8,81.75163801,103.1813642
0.077931034,0.006275862,0.8,85.68020279,112.0117716
0.080689655,0.006275862,0.8,89.77204564,121.3347235
0.083448276,0.006275862,0.8,94.02364602,131.1710271
0.086206897,0.006275862,0.8,98.43108102,141.5426353
0.088965517,0.006275862,0.8,102.9902818,152.4726962
0.091724138,0.006275862,0.8,107.6983253,163.9856044
0.02,0.006586207,0.8,49.95610772,6.132888445
0.094482759,0.006275862,0.8,112.5519878,176.1070558
0.022758621,0.006586207,0.8,49.96145895,7.964267208
0.025517241,0.006586207,0.8,49.96736884,10.04455144
0.097241379,0.006275862,0.8,117.5486837,188.8641057
0.028275862,0.006586207,0.8,49.97381162,12.3783838
0.1,0.006275862,0.8,122.6856268,202.2852277
0.031034483,0.006586207,0.8,49.98076269,14.9709727
0.033793103,0.006586207,0.8,49.98819862,17.82810404
0.036551724,0.006586207,0.8,49.99609703,20.95615412
0.039310345,0.006586207,0.8,50.08628923,24.36210381
0.042068966,0.006586207,0.8,50.67493751,28.05355433
0.044827586,0.006586207,0.8,51.73133138,32.03874391
0.047586207,0.006586207,0.8,53.17807296,36.32656622
0.050344828,0.006586207,0.8,54.96016189,40.92659063
0.053103448,0.006586207,0.8,57.03730923,45.84908317
0.055862069,0.006586207,0.8,59.37922971,51.10502963
0.05862069,0.006586207,0.8,61.96276177,56.70616022
0.06137931,0.006586207,0.8,64.77036026,62.66497503
0.064137931,0.006586207,0.8,67.78752189,68.99477246
0.066896552,0.006586207,0.8,71.00278296,75.7096791
0.069655172,0.006586207,0.8,74.40700665,82.82468114
0.072413793,0.006586207,0.8,77.99215806,90.3556573
0.075172414,0.006586207,0.8,81.75178964,98.31941555
0.077931034,0.006586207,0.8,85.68016046,106.7337297
0.080689655,0.006586207,0.8,89.77217641,115.6173787
0.083448276,0.006586207,0.8,94.02393294,124.9901901
0.086206897,0.006586207,0.8,98.43105684,134.8730815
0.088965517,0.006586207,0.8,102.9899122,145.2881104
0.091724138,0.006586207,0.8,107.6982197,156.2585216
0.02,0.006896552,0.8,49.9581221,5.856908499
0.094482759,0.006586207,0.8,112.5518745,167.8088
0.022758621,0.006896552,0.8,49.96322774,7.605875238
0.097241379,0.006586207,0.8,117.5484563,179.9647259
0.025517241,0.006896552,0.8,49.9688664,9.592546707
0.028275862,0.006896552,0.8,49.97501349,11.82135665
0.1,0.006586207,0.8,122.68547,192.7534307
0.031034483,0.006896552,0.8,49.98164556,14.2972791
0.033793103,0.006896552,0.8,49.98874023,17.02583959
0.036551724,0.006896552,0.8,49.99627615,20.0131275
0.039310345,0.006896552,0.8,50.08627689,23.26580954
0.042068966,0.006896552,0.8,50.67499354,26.79114489
0.044827586,0.006896552,0.8,51.73134106,30.59700107
0.047586207,0.006896552,0.8,53.1781328,34.6918715
0.050344828,0.006896552,0.8,54.96023439,39.08489495
0.053103448,0.006896552,0.8,57.03731163,43.78587547
0.055862069,0.006896552,0.8,59.37914304,48.80530446
0.05862069,0.006896552,0.8,61.96282241,54.1543843
0.06137931,0.006896552,0.8,64.77022726,59.84505252
0.064137931,0.006896552,0.8,67.7874939,65.89000911
0.066896552,0.006896552,0.8,71.00273803,72.30274505
0.069655172,0.006896552,0.8,74.40678945,79.0975717
0.072413793,0.006896552,0.8,77.99210206,86.28965364
0.075172414,0.006896552,0.8,81.75162029,93.89504229
0.077931034,0.006896552,0.8,85.6798953,101.9307114
0.080689655,0.006896552,0.8,89.77214418,110.4145952
0.083448276,0.006896552,0.8,94.02380719,119.3656287
0.086206897,0.006896552,0.8,98.43102071,128.803788
0.088965517,0.006896552,0.8,102.9900849,138.7501381
0.02,0.007206897,0.8,49.95986701,5.604697155
0.091724138,0.006896552,0.8,107.6979578,149.2268771
0.022758621,0.007206897,0.8,49.96475992,7.278349554
0.094482759,0.006896552,0.8,112.5517039,160.2573886
0.097241379,0.006896552,0.8,117.5484629,171.8662921
0.025517241,0.007206897,0.8,49.97016363,9.179470599
0.1,0.006896552,0.8,122.6854009,184.0794978
0.028275862,0.007206897,0.8,49.9760546,11.31230311
0.031034483,0.007206897,0.8,49.98241033,13.68160693
0.033793103,0.007206897,0.8,49.98920938,16.29266965
0.036551724,0.007206897,0.8,49.9964313,19.15131843
0.039310345,0.007206897,0.8,50.08625709,22.26393289
0.042068966,0.007206897,0.8,50.67497883,25.63745963
0.044827586,0.007206897,0.8,51.73131898,29.27942736
0.047586207,0.007206897,0.8,53.17806123,33.19796376
0.050344828,0.007206897,0.8,54.96023249,37.40181406
0.053103448,0.007206897,0.8,57.03723641,41.90036012
0.055862069,0.007206897,0.8,59.37919619,46.70364156
0.05862069,0.007206897,0.8,61.96272565,51.82237834
0.06137931,0.007206897,0.8,64.77026715,57.26799393
0.064137931,0.007206897,0.8,67.78736779,63.05264141
0.066896552,0.007206897,0.8,71.00267406,69.18923079
0.069655172,0.007206897,0.8,74.40690776,75.69145714
0.072413793,0.007206897,0.8,77.99209858,82.57383197
0.075172414,0.007206897,0.8,81.7517216,89.85171545
0.077931034,0.007206897,0.8,85.67982973,97.54135037
0.080689655,0.007206897,0.8,89.77194847,105.6598987
0.083448276,0.007206897,0.8,94.02382003,114.2254797
0.086206897,0.007206897,0.8,98.43076601,123.2572096
0.088965517,0.007206897,0.8,102.9898883,132.7752458
0.091724138,0.007206897,0.8,107.6980063,142.800831
0.02,0.007517241,0.8,49.96155776,5.3733106
0.094482759,0.007206897,0.8,112.5516378,153.3563405
0.022758621,0.007517241,0.8,49.96624453,6.977867272
0.097241379,0.007206897,0.8,117.5483522,164.4653346
0.025517241,0.007517241,0.8,49.9714206,8.800501687
0.1,0.007206897,0.8,122.6851332,176.152607
0.028275862,0.007517241,0.8,49.97706338,10.84528151
0.031034483,0.007517241,0.8,49.98315135,13.11677007
0.033793103,0.007517241,0.8,49.98966397,15.62003667
0.036551724,0.007517241,0.8,49.99658164,18.36066789
0.039310345,0.007517241,0.8,50.08624391,21.34477998
0.042068966,0.007517241,0.8,50.67495154,24.57903276
0.044827586,0.007517241,0.8,51.73132836,28.0706441
0.047586207,0.007517241,0.8,53.17812148,31.82740616
0.050344828,0.007517241,0.8,54.96018562,35.8577031
0.053103448,0.007517241,0.8,57.03725341,40.17052947
0.055862069,0.007517241,0.8,59.37911585,44.77551039
0.05862069,0.007517241,0.8,61.96278526,49.68292326
0.06137931,0.007517241,0.8,64.77027714,54.90371979
0.064137931,0.007517241,0.8,67.78735939,60.44955169
0.066896552,0.007517241,0.8,71.00277799,66.33279561
0.069655172,0.007517241,0.8,74.40680669,72.56658132
0.072413793,0.007517241,0.8,77.99208315,79.1648212
0.075172414,0.007517241,0.8,81.75159956,86.14224126
0.077931034,0.007517241,0.8,85.68003561,93.51441366
0.080689655,0.007517241,0.8,89.77215436,101.2977918
0.083448276,0.007517241,0.8,94.02378408,109.5097467
0.086206897,0.007517241,0.8,98.43065455,118.1686057
0.088965517,0.007517241,0.8,102.9899307,127.2936936
0.02,0.007827586,0.8,49.96311181,5.160271875
0.091724138,0.007517241,0.8,107.6977687,136.9053761
0.094482759,0.007517241,0.8,112.5515182,147.0251046
0.022758621,0.007827586,0.8,49.96760911,6.701211776
0.097241379,0.007517241,0.8,117.5482338,157.6754663
0.025517241,0.007827586,0.8,49.97257593,8.451583168
0.1,0.007517241,0.8,122.6851616,168.8802318
0.028275862,0.007827586,0.8,49.9779906,10.41529245
0.031034483,0.007827586,0.8,49.98383246,12.59672202
0.033793103,0.007827586,0.8,49.99008181,15.0007402
0.036551724,0.007827586,0.8,49.99671983,17.63271209
0.039310345,0.007827586,0.8,50.08624939,20.49851142
0.042068966,0.007827586,0.8,50.67497892,23.60453397
0.044827586,0.007827586,0.8,51.73127634,26.95771145
0.047586207,0.007827586,0.8,53.17807195,30.56552707
0.050344828,0.007827586,0.8,54.96019022,34.43603259
0.053103448,0.007827586,0.8,57.03726372,38.57786592
0.055862069,0.007827586,0.8,59.37914231,43.00027059
0.05862069,0.007827586,0.8,61.96280886,47.71311628
0.06137931,0.007827586,0.8,64.77029674,52.72692115
0.064137931,0.007827586,0.8,67.78735172,58.05287427
0.066896552,0.007827586,0.8,71.00270233,63.7028618
0.069655172,0.007827586,0.8,74.40690502,69.68949317
0.072413793,0.007827586,0.8,77.99206659,76.0261284
0.075172414,0.007827586,0.8,81.75150038,82.72691037
0.077931034,0.007827586,0.8,85.67983504,89.80679356
0.080689655,0.007827586,0.8,89.77212321,97.28157868
0.083448276,0.007827586,0.8,94.02372084,105.1679488
0.086206897,0.007827586,0.8,98.43063905,113.4835039
0.088965517,0.007827586,0.8,102.9900118,122.2468026
0.02,0.008137931,0.8,49.96447244,4.963481863
0.091724138,0.007827586,0.8,107.697929,131.4774031
0.022758621,0.008137931,0.8,49.96880386,6.445657117
0.094482759,0.007827586,0.8,112.5515746,141.1959062
0.097241379,0.007827586,0.8,117.5478896,151.4240035
0.025517241,0.008137931,0.8,49.97358747,8.129277071
0.1,0.007827586,0.8,122.6851157,162.1845229
0.028275862,0.008137931,0.8,49.97880242,10.01809915
0.031034483,0.008137931,0.8,49.98442881,12.11633863
0.033793103,0.008137931,0.8,49.99044764,14.42867819
0.036551724,0.008137931,0.8,49.99684081,16.9602783
0.039310345,0.008137931,0.8,50.08626304,19.71678872
0.042068966,0.008137931,0.8,50.67495839,22.70436131
0.044827586,0.008137931,0.8,51.73131843,25.92966344
0.047586207,0.008137931,0.8,53.17810763,29.39989293
0.050344828,0.008137931,0.8,54.96019851,33.12279449
0.053103448,0.008137931,0.8,57.03720964,37.10667662
0.055862069,0.008137931,0.8,59.37909469,41.36043033
0.05862069,0.008137931,0.8,61.96275606,45.89354891
0.06137931,0.008137931,0.8,64.77028379,50.71614939
0.064137931,0.008137931,0.8,67.78739094,55.83899415
0.066896552,0.008137931,0.8,71.00271247,61.27351603
0.069655172,0.008137931,0.8,74.40682935,67.03184359
0.072413793,0.008137931,0.8,77.99195683,73.12682756
0.075172414,0.008137931,0.8,81.75157748,79.57207085
0.077931034,0.008137931,0.8,85.67984481,86.38195806
0.080689655,0.008137931,0.8,89.77211145,93.57168731
0.083448276,0.008137931,0.8,94.02365159,101.1573053
0.086206897,0.008137931,0.8,98.43082854,109.1557408
0.088965517,0.008137931,0.8,102.9898075,117.5848447
0.02,0.008448276,0.8,49.96580384,4.781149892
0.091724138,0.008137931,0.8,107.6978575,126.463429
0.022758621,0.008448276,0.8,49.96997294,6.208877901
0.094482759,0.008137931,0.8,112.5515207,135.8113091
0.097241379,0.008137931,0.8,117.5480081,145.6493491
0.025517241,0.008448276,0.8,49.97457729,7.830650603
0.1,0.008137931,0.8,122.6849225,155.9995062
0.028275862,0.008448276,0.8,49.97959681,9.650087401
0.031034483,0.008448276,0.8,49.98501234,11.67124872
0.033793103,0.008448276,0.8,49.99080561,13.89864522
0.036551724,0.008448276,0.8,49.9969592,16.33724781
0.039310345,0.008448276,0.8,50.08626725,18.9924987
0.042068966,0.008448276,0.8,50.67495651,21.87032377
0.044827586,0.008448276,0.8,51.73127323,24.97714547
0.047586207,0.008448276,0.8,53.17804624,28.3198972
0.050344828,0.008448276,0.8,54.96018954,31.90603917
0.053103448,0.008448276,0.8,57.03721117,35.74357467
0.055862069,0.008448276,0.8,59.37913192,39.84106809
0.05862069,0.008448276,0.8,61.96278257,44.20766401
0.06137931,0.008448276,0.8,64.77024202,48.85310777
0.064137931,0.008448276,0.8,67.7873758,53.78776641
0.066896552,0.008448276,0.8,71.00262841,59.02265278
0.069655172,0.008448276,0.8,74.40687003,64.56944987
0.072413793,0.008448276,0.8,77.99192113,70.44053634
0.075172414,0.008448276,0.8,81.75144003,76.64901538
0.077931034,0.008448276,0.8,85.67992386,83.20874314
0.080689655,0.008448276,0.8,89.77200002,90.13435942
0.083448276,0.008448276,0.8,94.02365562,97.44132145
0.086206897,0.008448276,0.8,98.43077451,105.1459359
0.088965517,0.008448276,0.8,102.989909,113.2653981
0.091724138,0.008448276,0.8,107.6977376,121.8178292
0.02,0.008758621,0.8,49.96703907,4.611739083
0.094482759,0.008448276,0.8,112.5512361,130.8223155
0.022758621,0.008758621,0.8,49.97105757,5.988878312
0.097241379,0.008448276,0.8,117.5478797,140.2989556
0.025517241,0.008758621,0.8,49.9754956,7.553186637
0.1,0.008448276,0.8,122.6849489,150.2688997
0.028275862,0.008758621,0.8,49.98033381,9.308155217
0.031034483,0.008758621,0.8,49.98555372,11.2577006
0.033793103,0.008758621,0.8,49.99113773,13.40617363
0.036551724,0.008758621,0.8,49.99706904,15.75836907
0.039310345,0.008758621,0.8,50.0862694,18.3195363
0.042068966,0.008758621,0.8,50.67496595,21.09539123
0.044827586,0.008758621,0.8,51.73131248,24.09212874
0.047586207,0.008758621,0.8,53.17809647,27.31643656
0.050344828,0.008758621,0.8,54.960153,30.77551056
0.053103448,0.008758621,0.8,57.03722603,34.47707045
0.055862069,0.008758621,0.8,59.37914037,38.42937715
0.05862069,0.008758621,0.8,61.96278387,42.6412512
0.06137931,0.008758621,0.8,64.77021815,47.12209266
0.064137931,0.008758621,0.8,67.78736257,51.88190116
0.066896552,0.008758621,0.8,71.00270643,56.93129945
0.069655172,0.008758621,0.8,74.40678794,62.28155644
0.072413793,0.008758621,0.8,77.991888,67.94461218
0.075172414,0.008758621,0.8,81.75154133,73.93310555
0.077931034,0.008758621,0.8,85.6798514,80.26040173
0.080689655,0.008758621,0.8,89.77194767,86.94062175
0.083448276,0.008758621,0.8,94.02363359,93.98867484
0.086206897,0.008758621,0.8,98.43071857,101.4202907
0.088965517,0.008758621,0.8,102.98988,109.2520544
0.091724138,0.008758621,0.8,107.6976857,117.5014452
0.02,0.009068966,0.8,49.96812969,4.453922928
0.094482759,0.008758621,0.8,112.551432,126.1868733
0.022758621,0.009068966,0.8,49.97201522,5.783935727
0.097241379,0.008758621,0.8,117.5480124,135.3277248
0.025517241,0.009068966,0.8,49.97630641,7.294712596
0.1,0.008758621,0.8,122.6849163,144.9444002
0.028275862,0.009068966,0.8,49.98098452,8.989625229
0.031034483,0.009068966,0.8,49.98603172,10.87245615
0.033793103,0.009068966,0.8,49.99143096,12.9474073
0.036551724,0.009068966,0.8,49.99716602,15.21910939
0.039310345,0.009068966,0.8,50.08627099,17.69263214
0.042068966,0.009068966,0.8,50.67494228,20.37349587
0.044827586,0.009068966,0.8,51.73127078,23.26768347
0.047586207,0.009068966,0.8,53.17805877,26.3816538
0.050344828,0.009068966,0.8,54.96016749,29.72235656
0.053103448,0.009068966,0.8,57.03722539,33.29724705
0.055862069,0.009068966,0.8,59.37912269,37.11430363
0.05862069,0.009068966,0.8,61.96276081,41.18204528
0.06137931,0.009068966,0.8,64.77017807,45.50954999
0.064137931,0.009068966,0.8,67.78736215,50.10647532
0.066896552,0.009068966,0.8,71.00268601,54.9830805
0.069655172,0.009068966,0.8,74.40682986,60.1502488
0.072413793,0.009068966,0.8,77.991997,65.61951166
0.075172414,0.009068966,0.8,81.75144463,71.40307545
0.077931034,0.009068966,0.8,85.67984951,77.51384796
0.080689655,0.009068966,0.8,89.77186902,83.96546697
0.083448276,0.009068966,0.8,94.02351528,90.77233146
0.086206897,0.009068966,0.8,98.43067638,97.94963286
0.088965517,0.009068966,0.8,102.9898227,105.5133886
0.091724138,0.009068966,0.8,107.6975541,113.4804798
0.02,0.00937931,0.8,49.96920524,4.306550489
0.022758621,0.00937931,0.8,49.97295965,5.592555517
0.094482759,0.009068966,0.8,112.5513892,121.8686867
0.097241379,0.009068966,0.8,117.5479045,130.6967314
0.025517241,0.00937931,0.8,49.97710601,7.053343454
0.1,0.009068966,0.8,122.6847725,139.9843169
0.028275862,0.00937931,0.8,49.98162625,8.69217443
0.031034483,0.00937931,0.8,49.98650312,10.51270581
0.033793103,0.00937931,0.8,49.99172015,12.51900051
0.036551724,0.00937931,0.8,49.99726165,14.71553601
0.039310345,0.00937931,0.8,50.08626923,17.10721428
0.042068966,0.00937931,0.8,50.67495672,19.699373
0.044827586,0.00937931,0.8,51.73130559,22.49779707
0.047586207,0.00937931,0.8,53.17808944,25.50873165
0.050344828,0.00937931,0.8,54.96018325,28.73889649
0.053103448,0.00937931,0.8,57.03720715,32.1955002
0.055862069,0.00937931,0.8,59.37912465,35.88625715
0.05862069,0.00937931,0.8,61.96276683,39.81940445
0.06137931,0.00937931,0.8,64.77023525,44.00371968
0.064137931,0.00937931,0.8,67.78735349,48.44854088
0.066896552,0.00937931,0.8,71.00266189,53.16378786
0.069655172,0.00937931,0.8,74.40672631,58.15998356
0.072413793,0.00937931,0.8,77.99198133,63.44827808
0.075172414,0.00937931,0.8,81.75149405,69.04047381
0.077931034,0.00937931,0.8,85.67982476,74.94905139
0.080689655,0.00937931,0.8,89.77197458,81.18719744
0.083448276,0.00937931,0.8,94.02354514,87.76883438
0.086206897,0.00937931,0.8,98.43067371,94.70865097
0.088965517,0.00937931,0.8,102.9898218,102.0221347
0.02,0.009689655,0.8,49.97015929,4.168618276
0.091724138,0.00937931,0.8,107.6977079,109.7256079
0.022758621,0.009689655,0.8,49.97379739,5.413434537
0.094482759,0.00937931,0.8,112.5511939,117.8362625
0.097241379,0.00937931,0.8,117.5479365,126.3722012
0.025517241,0.009689655,0.8,49.97781529,6.827435677
0.1,0.00937931,0.8,122.6847959,135.3524748
0.028275862,0.009689655,0.8,49.98219549,8.413777414
0.031034483,0.009689655,0.8,49.98692126,10.17599998
0.033793103,0.009689655,0.8,49.99197666,12.11803614
0.036551724,0.009689655,0.8,49.99734649,14.24421999
0.039310345,0.009689655,0.8,50.0862654,16.55929649
0.042068966,0.009689655,0.8,50.67495929,19.06843235
0.044827586,0.009689655,0.8,51.7312688,21.77722721
0.047586207,0.009689655,0.8,53.17806797,24.69172619
0.050344828,0.009689655,0.8,54.96017361,27.81843383
0.053103448,0.009689655,0.8,57.03724213,31.16432784
0.055862069,0.009689655,0.8,59.3791145,34.73687553
0.05862069,0.009689655,0.8,61.96274254,38.54405017
0.06137931,0.009689655,0.8,64.77018857,42.59434802
0.064137931,0.009689655,0.8,67.7872908,46.89680859
0.066896552,0.009689655,0.8,71.00266433,51.46103342
0.069655172,0.009689655,0.8,74.40678727,56.29720858
0.072413793,0.009689655,0.8,77.99185451,61.41612735
0.075172414,0.009689655,0.8,81.7514485,66.82921319
0.077931034,0.009689655,0.8,85.6797956,72.5485479
0.080689655,0.009689655,0.8,89.77189503,78.58689542
0.083448276,0.009689655,0.8,94.02343731,84.95773225
